doc_id,title,text
118,besluit-wobverzoek-natuurherstel-hart-van-meijendel.pdf,"File id: 118 File title: besluit-wobverzoek-natuurherstel-hart-van-meijendel.pdf.


 Mandemaat 3, Assen Postbus 40219 8004 DE Zwolle www.rvo.nl Contactpersoon Woo-medewerker T 0880 42 4242 woo-unit@rvo.nl 


 Onze referentie Datum 20 juni 2022 


  , Op 9 maart 2022 ontving ik uw verzoek waarin u vraagt om openbaarmaking van informatie.


 U vraagt om openbaarmaking van de verstrekte subsidies aan Dunea N.V. als terreinbeheerder van Natura 2000 gebied Meijendel in het kader van (versneld) natuurherstel en herstelmaatregelen.


 Op 5 april 2022 heeft u uw verzoek in een e-mail toegelicht.


 Wettelijk kader Op 1 mei 2022 is de Wob ingetrokken en vervangen door de Wet open overheid (Woo).


 Uw verzoek U vraagt om openbaarmaking van informatie over verstrekte subsidies aan Dunea N.V. als terreinbeheerder van Natura 2000 gebied Meijendel in het kader van (versneld) natuurherstel en herstelmaatregelen.


 Daarom heb ik deze derde-belanghebbende van uw 20 juni 2022 verzoek op de hoogte gebracht.


 Datum 20 juni 2022 Onze referentie Met vriendelijke groet, Wob/2022/054 De Minister van Landbouw, Natuur en Voedselkwaliteit, namens deze: Nynke Kuipers Teammanager Vergunningen en handhaving Rijksdienst voor Ondernemend Nederland Bijlagen: - Bijlage 1: Relevante artikelen uit de Woo.


 Rijksdienst voor Ondernemend Nederland Vergunningen en handhaving Datum 20 juni 2022 Onze referentie Wob/2022/054 Relevante artikelen uit de Woo Bijlage nummer 1 Horend bij Verzoek openbaarmaking gegevens Datum 20 juni 2022 Onze referentie Wob/2022/054 Contactpersoon Relevante artikelen uit de Woo Artikel 1.1 Recht op toegang Eenieder heeft recht op toegang tot publieke informatie zonder daartoe een belang te hoeven stellen, behoudens bij deze wet gestelde beperkingen.


 de eenheid van de Kroon in gevaar zou kunnen brengen; Rijksdienst voor Ondernemend Nederland b. de veiligheid van de Staat zou kunnen schaden; Vergunningen en handhaving c. bedrijfs- en fabricagegegevens betreft die door natuurlijke personen of rechtspersonen vertrouwelijk aan de overheid zijn meegedeeld; Datum d. persoonsgegevens betreft als bedoeld in paragraaf 3.1 onderscheidenlijk 20 juni 2022 paragraaf 3.2 van de Uitvoeringswet Algemene verordening Onze referentie gegevensbescherming, tenzij de betrokkene uitdrukkelijk toestemming heeft Wob/2022/054 gegeven voor de openbaarmaking van deze persoonsgegevens of deze persoonsgegevens kennelijk door de betrokkene openbaar zijn gemaakt; e. nummers betreft die dienen ter identificatie van personen die bij wet of algemene maatregel van bestuur zijn voorgeschreven als bedoeld in artikel 46 van de Uitvoeringswet Algemene verordening gegevensbescherming, tenzij de verstrekking kennelijk geen inbreuk op de levenssfeer maakt.


 Het eerste en tweede lid zijn niet van toepassing op milieu-informatie die betrekking heeft op emissies in het milieu Rijksdienst voor Ondernemend Nederland Vergunningen en handhaving Datum 20 juni 2022 Onze referentie Wob/2022/054 


"
40,2022-66-besluit.pdf,"File id: 40 File title: 2022-66-besluit.pdf.


 IENW/BSK-2022/222343 Datum 4 oktober 2022 


  heer , Bij e-mail van 27 juli 2022 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 4, eerste lid, van de Wet open overheid (hierna: Woo).


 Als tijdvak voor uw verzoek kiest u de periode van 1 juni 2021 tot en met 14 juli 2022 Verloop van de procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 27 juli 2022.


 Op 24 augustus 2022 is per e-mail de beslissing op uw Woo-verzoek met vier weken verdaagd.


 Op 31 augustus 2022 is per e-mail de beslistermijn op uw Woo-verzoek met nog twee weken opgeschort in verband met het opvragen van zienswijzen.


 Desalniettemin heb ik in dit geval besloten om het document ‘20220826 Rapport - Ambities en opgaven spoorcorridor Utrecht-Arnhem-Duitse grens’ van 26 augustus 2022 bij de inventarisatie van documenten te betrekken ten behoeve van het geven van een volledig beeld.


 Zienswijzen Op 30 augustus 2022 zijn derde-belanghebbenden in de gelegenheid gesteld om hun zienwijze naar voren te brengen.


 Het betreft onder meer concepten inzake het hierboven reeds genoemde Rapport - Ambities en opgaven spoorcorridor Utrecht-Arnhem-Duitse grens van 26 augustus 2022.


"
121,besluit-woo-taken-crkbo.pdf,"File id: 121 File title: besluit-woo-taken-crkbo.pdf.


 Mail @belastingdienst.nl Datum Betreft: beslissing op verzoek (Woo) 2 mei 2022 


  , Behandeld door Op 16 februari 2022 hebben wij van u een bericht ontvangen waarin u namens uw cliënt een beroep doet op de Wob (Wet openbaarheid van bestuur).


 Procedure Ik heb u op 15 februari 2022 gemaild in het kader van een lopende Wob- beroepsprocedure van uw cliënt.


 Vervolgens heeft u op 16 februari 2022 een nieuw Wob-verzoek bij mij ingediend.


 Op 16 maart 2022 heb ik de beslistermijn met vier weken verlengd, op 12 april heb ik u geïnformeerd over de laatste stand van zaken en de verwachting uitgesproken dat ik eind april op het verzoek beslis.


 Per 1 mei 2022 is de Wet Open Overheid (hierna: Woo) in werking getreden, deze wet heeft de Wob vervangen.


 Omdat er niet is voorzien in overgangsrecht en ik ná 30 april 2022 beslis op uw verzoek heb ik uw Wob-verzoek als verzoek op basis van de Woo aangemerkt.


 Paginanummer 1 van 2Beoordeling van uw verzoek Midden- en kleinbedrijf Ik heb de volgende stukken aangetroffen: Kantoor Almelo Titel document Bijlage Datum 2 mei 2022 2012-09-05 Memo inzake beroepsonderwijs 1 2013-02-13 Memo splitsen register 2 CRKBO Evaluatie 2011 Instelling 3 Evaluatierapport jan 2012 4 Notitie beroepsonderwijs 5 Notitie beroepsonderwijs aanvulling 6 In bovengenoemde stukken komen persoonsgegevens voor.


"
80,Besluit+op+Woo-verzoek+over+de+ouderbijdragen+in+het+basisonderwijs.pdf,"File id: 80 File title: Besluit+op+Woo-verzoek+over+de+ouderbijdragen+in+het+basisonderwijs.pdf.


 Uw e-mail van 07 september 2022 


 Datum 28 september 2022 


 In uw verzoek van 7 september 2022, door mij ontvangen op dezelfde datum, heeft u OCW gevraagd een document dat eerder beoordeeld was op grond van de Wet openbaarheid van bestuur (Wob) te herbeoordelen op grond van de Wet open overheid (Woo).


 Specifiek verzoekt u om algehele openbaarmaking van de nota oktober 2009 van de directie PO van OCW met als onderwerp 'Internationaal georienteerd onderwijs' (registratienummer PO/BenS 147055).


 Over uw verzoek is op 7 en 9 september 2022 contact geweest per e-mail.


 Besluit Ik heb het lakwerk grond van de Wob opnieuw beoordeeld in het kader van de Woo en geconstateerd dat er anno 2022 meer informatie openbaar gemaakt kan worden.


 de bij dit openbaar gemaakte persoonlijke beleidsopvattingen en hoe die anno 2022 moet worden gewogen wil ik u dan ook graag het volgende meegeven: In het stuk staat dat de ouderbijdrage voor het IGBO vrijwillig is.


 Deze fundering van de verplichte ouderbijdrage is later ook bevestigd in een rechterlijke uitspraak van 7 februari 2018.1 Plaatsing op Internet Dit besluit en de geanonimiseerde nota worden op www.rijksoverheid.nl gepubliceerd.


 Met vriendelijke groet, de minister voor Primair en Voortgezet Onderwijs, namens deze, de directeur Wetgeving en Juridische Zaken, mr. C. Riezebos 1 ABRvS 7 februari 2018, ECLI:NL:RVS:2018:412 (201702722/1/A2).


"
0,05-04-2022_grote_mars_besluit.pdf,"File id: 0 File title: 05-04-2022_grote_mars_besluit.pdf.


 Directie Noord-Afrika en Midden-Oosten Rijnstraat 8 2515 XP Den Haag Postbus 20061 2500 EB Den Haag Nederland www.rijksoverheid.nl Datum 5 april 2022 Nederland www.nederlandwereldwijd.nl Betreft Reactie


  [...], In uw brief van 28 oktober 2021, ontvangen op 29 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de demonstraties in het kader van de zogenaamde Grote Mars van de Terugkeer, die plaatsvonden in of bij Gaza in 2018 en 2019.


 U vraagt: - alle communicatie tussen 30 maart 2018 en heden van of namens de Minister van Buitenlandse Zaken en medewerkers dan wel vertegenwoordigers van het ministerie van Buitenlandse Zaken (inclusief de Nederlandse ambassade in Tel Aviv en de Nederlandse vertegenwoordiging in Ramallah) omtrent de demonstraties in het kader van de zogenaamde Grote Mars van de Terugkeer die plaatsvonden in of bij Gaza in 2018 en 2019.


 - alle communicatie tussen 30 maart 2018 en heden van of namens de Minister van Buitenlandse Zaken en medewerkers dan wel vertegenwoordigers van het ministerie van Buitenlandse Zaken enerzijds en de Israëlische ambassade in Den Haag anderzijds omtrent de hiervoor genoemde demonstraties in het kader van de Grote Mars van de Terugkeer en een eventueel Israëlisch onderzoek dat zou plaats vinden naar het geweld dat van Israëlische zijde bij deze demonstraties en/of tegen deze demonstranten is gebruikt.


 - alle communicatie tussen 30 maart 2018 en heden van of namens de Minister van Buitenlandse Zaken en medewerkers dan wel vertegenwoordigers van het ministerie van Buitenlandse Zaken (inclusief de Nederlandse ambassade in Tel Aviv en de Nederlandse vertegenwoordiging in Ramallah) en (medewerkers en/of vertegenwoordigers van) Israëlische autoriteiten.


 Datum 5 april 2022 - alle communicatie tussen 30 maart 2018 en heden van of namens Min-BuZa.2022.11662-21 de Minister van Buitenlandse Zaken en medewerkers dan wel vertegenwoordigers van het ministerie van Buitenlandse Zaken (inclusief de Nederlandse ambassade in Tel Aviv en de Nederlandse vertegenwoordiging in Ramallah) die heeft plaatsgevonden bij de door Minister Blok in zijn brief van 19 juni 2020 genoemde gelegenheden betreffende het in bedoelde brief genoemde Israëlische onderzoek.


 De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 1 november 2021.


 In de e-mail van 22 november 2021 is de beslistermijn met vier weken verdaagd.


 Bij e-mail van 24 november 2021 werd bevestigd dat u eind februari 2022 een besluit tegemoet zou kunnen zien, hetgeen de heer Jelle-Jochem Duits van dit ministerie telefonisch met u besprak op 23 november 2021.


 Op 28 februari 2022 werd u per e-mail bericht dat het besluit u eind maart 2022 zou toegaan in verband met het opvragen van zienswijzen van derde partijen.


 Bij e-mail van 31 maart 2022 werd u geïnformeerd dat u het besluit uiterlijk 8 april 2022 zou ontvangen.


 Zienswijzen U bent er over geïnformeerd in de e-mail van 28 februari 2022 dat er derde belanghebbenden zijn bij de openbaarmaking van een aantal documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.


 Besluit Ik heb besloten (deels) aan uw verzoek tegemoet te komen en de Datum 5 april 2022 informatie waarom u verzocht (deels) openbaar te maken.


 Datum 5 april 2022 Min-BuZa.2022.11662-21 Betrekkingen van Nederland met andere staten en met internationale organisaties Op grond van artikel 10, tweede lid, aanhef en onder a, van de Wob blijft verstrekking van informatie achterwege voor zover het belang daarvan niet opweegt tegen het belang van de betrekkingen van Nederland met andere staten en met internationale organisaties.


 Het voorkomen van onevenredige bevoordeling of benadeling Datum Op grond van artikel 10, tweede lid, aanhef en onder g, van de Wob blijft 5 april 2022 verstrekking van informatie achterwege voor zover het belang daarvan Min-BuZa.2022.11662-21 niet opweegt tegen het belang van het voorkomen van onevenredige bevoordeling of benadeling van bij de aangelegenheid betrokken natuurlijke personen of rechtspersonen dan wel van derden.


 (Dave van den Nieuwenhof) Datum 5 april 2022 Min-BuZa.2022.11662-21 Tegen dit besluit kunt u binnen zes weken na de dag waarop dit is bekend gemaakt een bezwaarschrift indienen, gericht aan de minister van Buitenlandse Zaken, t.a.v.


 5 april 2022 5.


"
96,besluit-wob-amendement-wet_dieren.pdf,"File id: 96 File title: besluit-wob-amendement-wet_dieren.pdf.


 T 070 379 8911 (algemeen) 


 F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Datum 20 april 2022 


  10.2.e , Bijlage(n) In uw brief van 5 juli 2021, ontvangen op 6 juli 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het wetsvoorstel wijziging van de Wet dieren in verband met de uitvoering van de herziene Europese diergezondheidswetgeving.


 U vraagt om alle documenten met informatie en correspondentie – geschreven, geprint, digitaal opgeslagen dan wel elke vorm van informatie dragend middel, waaronder ook mailverkeer, whatsapp-berichten en telegram-berichten – inclusief brieven, memo’s, rapporten en andere documenten betreffende het wetsvoorstel Wijziging van de Wet dieren in verband met de uitvoering van de herziene Europese diergezondheidswetgeving – uitgewisseld binnen het ministerie in de periode van 15 april 2021 tot 5 juli 2021.


 De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 9 juli 2021, kenmerk DGA-DAD/21181314.


 In deze brief is tevens de beslistermijn met vier weken verdaagd tot 31 augustus 2021.


 Op 11 oktober 2021 heeft u mailcontact gehad met mijn medewerker Lisa Gaster tijdens deze mailwisseling heeft u uw verzoek bijgesteld naar alle correspondentie en informatie betreffende het amendement redelijk doel van de PvdD over de huisvesting van de dieren.


"
5,191100-wobbesluit-inspectierapporten-dierproeven-2018.pdf,"File id: 5 File title: 191100-wobbesluit-inspectierapporten-dierproeven-2018.pdf.


 2020/001 


 Datum: per e-mail en per post verstuurd op 28 februari 2022 uw kenmerk 


  heren In uw brief van 27 augustus 2019 (ontvangen op 29 augustus 2019) heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht inzake alle rapporten van inspecties die in 2018 zijn gehouden bij instellingen die een vergunning op grond van de Wet op de dierproeven hebben.


 De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 30 augustus 2019.


 Per brief van 24 september 2019 is tevens de beslistermijn met vier weken verdaagd.


 directie strategie divisie Juridische zaken Onze referentie TRCNVWA/2019/ 1100 Besluit Ik heb besloten deels aan uw verzoek tegemoet te komen en de informatie waarom u verzocht, (gedeeltelijk) openbaar te maken.


 Gelderland 22 juli 2014, ECLI:NL:RBGEL2014:4543directie strategie divisie Juridische zaken Onze referentie TRCNVWA/2019/ 1100 het kader van een controle op de goede en democratische bestuursvoering het belang van ambtenaren dat hun persoonlijke levenssfeer wordt geëerbiedigd minder zwaar geacht.


 Op deze wijze wordt aan deze belanghebbenden 4 ECLI:NL:RVS:2018:1282, ECLI:NL:RVS:2019:795, ECLI:NL:RBDHA:2021:1956directie strategie divisie Juridische zaken Onze referentie TRCNVWA/2019/ 1100 de mogelijkheid geboden om te proberen de openbaarmaking tegen te houden.


 Uw bezwaarschrift kunt u eventueel ook per post verzenden naar: Nederlandse Voedsel- en Warenautoriteit, divisiedirectie strategie divisie Juridische zaken Onze referentie TRCNVWA/2019/ 1100 Juridische Zaken, team Bezwaar en Beroep, Postbus 43006, 3540 AA Utrecht.


"
97,besluit-wob-export-chipmachine.pdf,"File id: 97 File title: besluit-wob-export-chipmachine.pdf.


 Datum 6 januari 2022 26 februari 2020 


 , In uw email van 26 februari 2020 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over openbaarmaking van documenten inzake de voorgenomen export van een EUV- chipmachine van ASML naar China.


 Uw verzoek heeft betrekking op de periode 1 januari 2019 tot en met 26 februari 2020.


 Atradius DSB en: - het ministerie van Buitenlandse Zaken - het ministerie voor Buitenlandse Handel - het ministerie van Algemene Zaken - het ministerie van Economische Zaken en Klimaat - de Nederlandse ambassade te Washington - het ministerie van buitenlandse zaken van de VS de Nederlandse ambassade te Peking - het ministerie van buitenlandse zaken van de Volksrepubliek China - de vennootschap ASML Holding N.V. en/of al diens deelnemingen en dochtermaatschappijen - te verstrekken over ASML in combinatie met de term Extreme Ultraviolet (EUV) en / of exportvergunning China en / of exportkredietverzekering China voor de periode 1 januari 2019 tot en met 26 februari 2020.


 De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 4 maart 2020, met kenmerk 2020-0000046488.


 Op 25 maart 2020 heeft u middels een mail een bevestiging ontvangen over de opschorting van uw verzoek vanwege de gevolgen van het coronavirus.


"
3,10-08-2022_besluit_woo_mr_buitenwerkingstelling_ter_publ.pdf,"File id: 3 File title: 10-08-2022_besluit_woo_mr_buitenwerkingstelling_ter_publ.pdf.


 Datum 10 augustus 2022 


  [...], In uw e-mail van 4 augustus 2022, ontvangen op 4 augustus 2022, heeft u met een beroep op de Wet open overheid (hierna: Woo) verzocht om alle communicatie tussen Nederland en de Secretaris-Generaal van de Raad van Europa die vanwege artikel 15 van het “Verdrag tot bescherming van de rechten van de mens en de fundamentele vrijheden” tot stand is gekomen van 1 januari 2017 tot en met 4 augustus 2022: - Omtrent de afkondiging van noodsituaties.


 De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 9 augustus 2022 met als onderwerp ‘Ontvangstbevestiging van uw Woo verzoek – WOO/4’.


 Er zijn derhalve geen documenten geïnventariseerd die onder uw 10 augustus 2022 verzoek vallen.


"
10,20-0132_en_21-0038_besluit.pdf,"File id: 10 File title: 20-0132_en_21-0038_besluit.pdf.


 Per email: www.nvwa.nl Onze referentie TRCNVWA/2022/1301 Datum: verzonden per email op 9 februari 2022 


 Betreft: Besluit op Wob-verzoek 20-0132 en 21-0038 


 , In uw e-mails van 12 februari 2020 en 19 januari 2021, ontvangen op 12 februari 2020 respectievelijk 19 januari 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over dierenwelzijnsinspecties bij Nederlands stallen met vleeskalveren.


 U wilt deze informatie over de jaren 2019 (20-0132) en 2020 (21-0038).


 Ook vraagt u om informatie over het totaal aantal dierenwelzijnsinspecties en het nalevingspercentage in 2019 en 2020 bij kalveren.


 De ontvangst van uw verzoek is schriftelijk bevestigd bij brieven van 5 maart 2020 en 15 februari 2021, met referenties 20-0132 en 21-0038.


 Het onderscheid tussen kalveren op melkveebedrijven en kalveren op vleeskalverenbedrijven is sinds 2020 in de registratiesystemen van de NVWA te directie strategie divisie Juridische zaken Onze referentie TRCNVWA/2022/1301 maken.


 Ten aanzien van uw vraag om informatie over het nalevingspercentage in 2019 en 2020 bij kalveren, is er geen informatie voorhanden, omdat er geen naleefmetingen in die jaren zijn uitgevoerd.


 Het totaal aantal dierenwelzijnsinspecties (en herinspecties) op kalveren in 2019 betreft 134 en in 2020 140.


"
27,2022-014-wob-besluit.pdf,"File id: 27 File title: 2022-014-wob-besluit.pdf.


 Datum 22 maart 2022 


  , In uw brief van 20 januari 2022 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie.


 Per e-mailbericht van 14 februari 2022 hebt u uw verzoek als volgt nader geconcretiseerd: (cid:179)Cliënte zou in ieder geval willen weten welke toedelingen op individueel niveau aan de vergunninghouders hebben plaatsgevonden, met andere woorden wie heeft wat gekregen.


 Daarnaast zou zij kennis willen nemen van alle processtukken die zijn gewisseld in de juridische procedures bij de CvB, alsmede van de vonnissen van1 februari 2019 en 24 september 2019.


 Voor zover een en ander niet zou blijken uit de (tussen)vonnissen, zou cliën(cid:87)(cid:72) (cid:82)(cid:82)(cid:78) (cid:74)(cid:85)(cid:68)(cid:68)(cid:74) (cid:76)(cid:81)(cid:93)(cid:76)(cid:70)(cid:75)(cid:87) (cid:75)(cid:72)(cid:69)(cid:69)(cid:72)(cid:81) (cid:76)(cid:81) (cid:71)(cid:72) (cid:86)(cid:68)(cid:80)(cid:72)(cid:81)(cid:86)(cid:87)(cid:72)(cid:79)(cid:79)(cid:76)(cid:81)(cid:74) (cid:89)(cid:68)(cid:81) (cid:75)(cid:72)(cid:87) (cid:38)(cid:89)(cid:37)(cid:17)(cid:180) Procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 1 februari 2022 kenmerk WOB/2022/014.


 In deze brief is tevens de beslistermijn met vier weken verdaagd tot 17 maart 2022.


 Op 21 maart 2022 is er telefonisch contact geweest waarin is gesproken over de status van dit verzoek.


 Rijksdienst voor Ondernemend Nederland Mandemaat 3 Assen Postbus 40225 8004 DE Zwolle www.rvo.nl Datum Relevante artikelen uit de Wob 22 maart 2022 Onze referentie WOB/2022/014 Bijlage nummer 1 Horend bij Informatieverzoek openbaarmaking gegevens Datum 22 maart 2022 Onze referentie WOB/2022/014 Contactpersoon Relevante artikelen uit de Wob Artikel 1 In deze wet en de daarop berustende bepalingen wordt verstaan onder: a. document: een bij een bestuursorgaan berustend schriftelijk stuk of ander materiaal dat gegevens bevat; b. bestuurlijke aangelegenheid: een aangelegenheid die betrekking heeft op beleid van een bestuursorgaan, daaronder begrepen de voorbereiding en de uitvoering ervan; c. intern beraad: het beraad over een bestuurlijke aangelegenheid binnen een bestuursorgaan, dan wel binnen een kring van bestuursorganen in het kader van de gezamenlijke verantwoordelijkheid voor een bestuurlijke aangelegenheid; d. niet-ambtelijke adviescommissie: een van overheidswege ingestelde instantie, met als taak het adviseren van een of meer bestuursorganen en waarvan geen ambtenaren lid zijn, die het bestuursorgaan waaronder zij ressorteren adviseren over de onderwerpen die aan de instantie zijn voorgelegd.


"
61,22-0461-besluit.pdf,"File id: 61 File title: 22-0461-besluit.pdf.


 GG Utrecht Postbus 43006 3540 AA Utrecht Datum: 12 september 2022 www.nvwa.nl Betreft: Woo-besluit 22-0461 


 Onze referentie 22-0461 


  , In uw verzoek van 13 juni 2022, door mij ontvangen op 13 juni 2022, heeft u de Nederlandse Voedsel en Warenautoriteit (hierna: NVWA) gevraagd informatie openbaar te maken betreffende het inspectierapport ten aanzien van een speeltoestel/uitkijktoren in het Geerpark.


 De ontvangst van uw verzoek is bevestigd per e-mail op 13 juni 2022 met kenmerk 22-0461.


 In de brief van 11 juli 2022 is de beslistermijn met 2 weken verdaagd.


 Als het een relatieve uitzonderingsgrond is, moet ik een afweging maken tussen het algemene belang van openbaarheid en het specifieke belang dat dedirectie Strategie divisie Juridische zaken Onze referentie 22-0461 uitzonderingsgrond beschermt.


 Hokke Msc Teamleider team Openbaarmaking & privacydirectie Strategie divisie Juridische zaken Onze referentie 22-0461 Bezwaarclausule Als u het niet eens bent met dit besluit, kunt u binnen zes weken - na verzending van dit besluit - een bezwaarschrift indienen.


"
