id,label,start,end,text,doc_id,sentence,event,event_ids,start_event,end_event,class,complete_date,ISO_date
8294,c: verzoek datum,238,261,dinsdag 12 januari 2021,7,", In uw e-mail van dinsdag 12 januari 2021, ontvangen op dezelfde datum, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om relevante documenten (onder meer notulen, beleidsstukken), die binnen het departement ten grondslag hebben gelegen aan discussie, onderzoek, antwoorden en besluitvorming inzake Bijzonder Beheer voor MKB bij banken in de periode 2013-2019.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om relevante documenten,[8295],[292],[396],verzoek datum,12 januari 2021,2021-01-12
6214,c: ontvangst verzoek bevestigd,680,695,19 januari 2021,7,"De ontvangst van uw verzoek heb ik u bevestigd per e-mail van 19 januari 2021, met kenmerk 2021-0000009342.",ontvangst van uw verzoek heb ik u bevestigd per e-mail,[8296],[621],[675],ontvangst verzoek bevestigd,19 januari 2021,2021-01-19
6215,c: contact,732,748,22 februari 2021,7,Op 22 februari 2021 heeft u uw Wob-verzoek telefonisch toegelicht.,heeft u uw Wob-verzoek telefonisch toegelicht,[8297],[749],[794],contact,22 februari 2021,2021-02-22
6216,c: contact,802,817,2 december 2021,7,Op 2 december 2021 heeft u per e-mail verzocht of gefaseerde openbaarmaking (deelbesluiten) mogelijk is.,heeft u per e-mail verzocht of gefaseerde openbaarmaking (deelbesluiten) mogelijk is,[8298],[818],[902],contact,2 december 2021,2021-12-02
6217,c: contact,910,926,10 december 2021,7,Op 10 december 2021 heeft een medewerker van mijn ministerie aangegeven dat dat mogelijk is.,heeft een medewerker van mijn ministerie aangegeven dat dat mogelijk is,[8299],[927],[998],contact,10 december 2021,2021-12-10
8104,c: besluit datum,169,180,20-JAN 2022,42,Contactpersoon 20-JAN 2022,Contactpersoon,[8106],[154],[168],besluit datum,20 januari 2022,2022-01-20
6275,c: verzoek datum,213,229,31 augustus 2021,42,"Uw kenmerk In uw brief van 31 augustus 2021 heeft u bij het ministerie van Infrastructuur en Waterstaat, met een beroep op de Wet openbaarheid van bestuur (hierna : Wob), Bij beantwoording verzocht om informatie met betrekking tot de Wet explosieven voor civiele gebruik Graag bovengenoemd (hierna: WECG).","heeft u bij het ministerie van Infrastructuur en Waterstaat, met een beroep op de Wet openbaarheid van bestuur (hierna : Wob) verzocht om informatie","[8108, 8109]","[230, 375]","[355, 397]",verzoek datum,31 augustus 2021,2021-08-31
6276,c: overig,516,532,1 september 2021,42,Uw Wob-verzoek is op 1 september 2021 kenmerk en contactpersoon doorgestuurd naar de Inspectie Leefomgeving en Transport (hierna: ILT) ter vermelden verdere behandeling.,Wob-verzoek is doorgestuurd naar de Inspectie Leefomgeving en Transport (hierna: ILT) ter vermelden verdere behandeling,"[10771, 8110]","[498, 559]","[512, 663]",overig,1 september 2021,2021-09-01
6277,c: ontvangst verzoek bevestigd,774,790,1 september 2021,42,"Verloop van de procedure De ontvangst van uw verzoek is door de ILT schriftelijk b,evestigd bij brief van 1 september 2021 en geregistreerd onder het kenmerk 0-4-21-0052.001.","ontvangst van uw verzoek is door de ILT schriftelijk b,evestigd bij brief",[8112],[696],[769],ontvangst verzoek bevestigd,1 september 2021,2021-09-01
6278,c: beslistermijn verdaagd,860,877,21 september 2021,42,Bij brief van 21 september 2021 heb ik de beslistermijn met vier weken verdaagd.,heb ik de beslistermijn met vier weken verdaagd,[8113],[878],[925],beslistermijn verdaagd,21 september 2021,2021-09-21
6285,c: besluit datum,121,134,11 maart 2022,77,Datum 11 maart 2022,Datum,[8116],[115],[120],besluit datum,11 maart 2022,2022-03-11
6286,c: verzoek datum,159,173,6 oktober 2021,77,", In uw e-mail van 6 oktober 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over diertellingen van het bedrijf Bredesteeg 37 te Echteld.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie,[8117],[174],[268],verzoek datum,6 oktober 2021,2021-10-06
6287,c: ontvangst verzoek bevestigd,411,426,13 oktober 2021,77,Procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 13 oktober 2021 met kenmerk WOB/2021/252.,ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[8118],[346],[406],ontvangst verzoek bevestigd,13 oktober 2021,2021-10-13
6288,c: beslistermijn verdaagd,472,487,3 februari 2022,77,In de brief van 3 februari 2022 is aan u medegedeeld dat de beslistermijn met twee weken is verlengd vanwege het vragen van zienswijzen aan derden.,is aan u medegedeeld dat de beslistermijn met twee weken is verlengd,[8119],[488],[556],beslistermijn verdaagd,3 februari 2022,2022-02-03
6291,c: contact,767,782,3 februari 2022,77,Zienswijzen U bent er over geïnformeerd in de brief van 3 februari 2022 dat er een derde belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover zijn of haar zienswijze te geven.,bent er over geïnformeerd in de brief dat er een derde belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover zijn of haar zienswijze te geven,"[8121, 8122]","[725, 783]","[762, 939]",contact,3 februari 2022,2022-02-03
6392,c: besluit datum,55,71,23 februari 2022,15,Datum 23 februari 2022,Datum,[8125],[49],[54],besluit datum,23 februari 2022,2022-02-23
6393,c: verzoek datum,95,110,6 augustus 2021,15,In uw bericht van 6 augustus 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie.,heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie,[8126],[111],[205],verzoek datum,6 augustus 2021,2021-08-06
6395,c: ontvangst verzoek bevestigd,418,434,19 augustus 2021,15,"Procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 19 augustus 2021, kenmerk WOB2021-208.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[8127],[353],[413],ontvangst verzoek bevestigd,19 augustus 2021,2021-08-19
6399,c: contact,699,715,1 september 2021,15,Zienswijzen U bent er over geïnformeerd in de brief van 1 september 2021 dat er een derde-belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover een zienswijze te geven.,bent er over geïnformeerd in de brief dat er een derde-belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover een zienswijze te geven,"[8128, 8129]","[657, 716]","[694, 863]",contact,1 september 2021,2021-09-01
6518,c: besluit datum,99,115,10 augustus 2022,29,Datum 10 augustus 2022,Datum,[8132],[93],[98],besluit datum,10 augustus 2022,2022-08-10
6519,c: verzoek datum,157,173,21 februari 2022,29,U kunt uw bezwaar Met uw verzoek van 21 februari 2022 heeft u het ministerie van Binnenlandse ook digitaal indienen op Zaken en Koninkrijksrelaties (BZK) gevraagd om informatie openbaar te maken www.bezwaarschriftenocw.nl.,heeft u het ministerie van Binnenlandse ook digitaal indienen op Zaken en Koninkrijksrelaties (BZK) gevraagd om informatie openbaar te maken,[8133],[174],[314],verzoek datum,21 februari 2022,2022-02-21
6520,c: contact,364,377,22 maart 2022,29,In een gesprek op 22 maart 2022 heeft u aangegeven dat u op zoek bent naar informatie over de manier waarop de departementen invulling geven aan de controle op de declaraties gedaan door commissieleden en u wilt weten of al deze soorten declaraties worden gecontroleerd volgens deze werkwijze.,In een gesprek heeft u aangegeven dat u op zoek bent naar informatie over de manier waarop de departementen invulling geven aan de controle op de declaraties gedaan door commissieleden en u wilt weten of al deze soorten declaraties worden gecontroleerd volgens deze werkwijze,"[8134, 8135]","[346, 378]","[360, 638]",contact,22 maart 2022,2022-03-22
6522,c: overig,895,907,20 juli 2022,29,Het verzoek is bij mijn ministerie ontvangen op 20 juli 2022 en diezelfde dag in behandeling genomen.,verzoek is bij mijn ministerie ontvangen en diezelfde dag in behandeling genomen,"[8136, 8137]","[851, 908]","[891, 947]",overig,20 juli 2022,2022-07-20
6558,c: besluit datum,118,134,30 augustus 2022,88,IENW/BSK-2022/195843 Datum 30 augustus 2022,Datum,[8167],[112],[117],besluit datum,30 augustus 2022,2022-08-30
6559,c: verzoek datum,154,165,25 mei 2022,88,"Bij email van 25 mei 2022 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 4, eerste lid, van de Wet open overheid (hierna: Woo).",heeft u bij mijn ministerie een verzoek ingediend,[8169],[166],[215],verzoek datum,25 mei 2022,2022-05-25
6562,c: ontvangst verzoek bevestigd,418,429,27 mei 2022,88,Verloop van de procedure Bij e-mail van 27 mei 2022 is de ontvangst van uw verzoek bevestigd.,is de ontvangst van uw verzoek bevestigd,[8172],[430],[470],ontvangst verzoek bevestigd,27 mei 2022,2022-05-27
6563,c: beslistermijn verdaagd,490,502,22 juni 2022,88,Bij e-mail van 22 juni 2022 is de beslissing op uw verzoek met vier weken verdaagd.,is de beslissing op uw verzoek met vier weken verdaagd,[8173],[503],[557],beslistermijn verdaagd,22 juni 2022,2022-06-22
6564,c: contact,576,587,7 juni 2022,88,Bij email van 7 juni 2022 bent u verzocht om uw verzoek nader te duiden.,bent u verzocht om uw verzoek nader te duiden,[8174],[588],[633],contact,7 juni 2022,2022-06-07
6565,c: overig,665,676,8 juni 2022,88,"U heeft er in uw email van 8 juni 2022 op gewezen dat u wil reconstrueren hoe het kan dat de Gezondheidsraad twee adviezen heeft uitgebracht in 1994 en 2015 over rijgeschiktheid bij stemmingsstoornissen, terwijl tussentijds de regelgeving is gewijzigd op het punt van de eisen die aan bestuurders worden gesteld met betrekking tot unipolaire stemmingsstoornissen.","heeft er in uw email op gewezen dat u wil reconstrueren hoe het kan dat de Gezondheidsraad twee adviezen heeft uitgebracht in 1994 en 2015 over rijgeschiktheid bij stemmingsstoornissen, terwijl tussentijds de regelgeving is gewijzigd op het punt van de eisen die aan bestuurders worden gesteld met betrekking tot unipolaire stemmingsstoornissen","[8175, 8176]","[640, 677]","[660, 1000]",overig,8 juni 2022,2022-06-08
6771,c: besluit datum,78,89,7 juli 2022,2,"l@minienw.nl@minie nw.nl Datum 7 juli 2022 Betreft besluit 2020-02 PFAS Geachte Naar aanleiding van de totstandkoming van het ""maatregelenpakket voor de PFAS problematiek"" van 13 november 2019 hebben verschillende journalisten met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht over PFAS.",Datum,[8415],[72],[77],besluit datum,7 juli 2022,2022-07-07
8417,c: verzoek ontvangen,439,470,2 december 2019 en 4 maart 2020,2,"Het betreft in totaal drie verzoeken, die zijn ontvangen tussen 2 december 2019 en 4 maart 2020.",ontvangen,[8416],[422],[431],verzoek ontvangen,2 december 2019,2019-12-02
6777,c: overig,723,734,8 juli 2020,2,Op 8 juli 2020 heb ik reeds een eerste deelbesluit genomen met daarin de formele documenten.,heb ik reeds een eerste deelbesluit genomen met daarin de formele documenten,[8418],[735],[811],overig,8 juli 2020,2020-07-08
9496,c: overig,835,867,31 januari 2020 en 11 maart 2020,2,"Op respectievelijk 31 januari 2020 en 11 maart 2020 is aan alle verzoekers een behandelvoorstel gedaan ten behoeve van afdoening met deelbesluiten, waarbij de verschillende verzoeken kunnen meelopen in de afhandeling van de andere verzoeken over hetzelfde onderwerp.",is aan alle verzoekers een behandelvoorstel gedaan ten behoeve van afdoening met deelbesluiten,[9497],[868],[962],overig,31 januari 2020,2020-01-31
6780,c: overig,1089,1100,8 juli 2020,2,"Op 8 juli 2020 heeft u het eerste deelbesluit ontvangen, dat ziet op de formele documenten.",heeft u het eerste deelbesluit ontvangen,[9498],[1101],[1141],overig,8 juli 2020,2020-07-08
6781,c: overig,1184,1199,7 december 2020,2,Op 7 december 2020 is aan alle verzoekers een vervolgvoorstel gedaan.,is aan alle verzoekers een vervolgvoorstel gedaan,[9499],[1200],[1249],overig,7 december 2020,2020-12-07
9501,c: overig,1269,1317,"7 december 2020, respectievelijk 8 december 2020",2,"Per e-mail van 7 december 2020, respectievelijk 8 december 2020, zijn alle verzoekers akkoord gegaan met het vervolgvoorstel van 7 december 2020.",zijn alle verzoekers akkoord gegaan met het vervolgvoorstel van 7 december 2020,[9500],[1319],[1398],overig,7 december 2020,2020-12-07
6785,c: inwerking treden van Woo,1409,1419,1 mei 2022,2,Vanaf 1 mei 2022 is de Wob vervangen door de Wet open overheid (hierna: Woo).,is de Wob vervangen door de Wet open overheid (hierna: Woo),[9502],[1420],[1479],inwerking treden van Woo,1 mei 2022,2022-05-01
6786,c: inwerking treden van Woo,1507,1517,1 mei 2022,2,Dit betekent dat vanaf 1 mei 2022 de Woo geldt.,Woo geldt,[9503],[1521],[1530],inwerking treden van Woo,1 mei 2022,2022-05-01
6853,c: besluit datum,55,68,11 april 2022,20,Datum 11 april 2022,Datum,[8447],[49],[54],besluit datum,11 april 2022,2022-04-11
6854,c: verzoek datum,99,115,10 december 2021,20,"heer , In uw bericht van 10 december 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie,[8448],[116],[210],verzoek datum,10 december 2021,2021-12-10
6857,c: ontvangst verzoek bevestigd,412,424,8 maart 2022,20,"Procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 8 maart 2022, kenmerk WOB/2022/293.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[8449],[347],[407],ontvangst verzoek bevestigd,8 maart 2022,2022-03-08
6859,c: contact,593,606,17 maart 2022,20,Zienswijzen U bent er over geïnformeerd per e-mail van 17 maart 2022 dat er een derde-belanghebbende is bij de openbaarmaking van de documenten met nummers 1 tot en met 14 en dat deze in de gelegenheid is gesteld hierover zijn zienswijze te geven.,bent er over geïnformeerd per e-mail dat er een derde-belanghebbende is bij de openbaarmaking van de documenten met nummers 1 tot en met 14 en dat deze in de gelegenheid is gesteld hierover zijn zienswijze te geven,"[8450, 8451]","[552, 607]","[588, 784]",contact,17 maart 2022,2022-03-17
6900,c: besluit datum,95,112,13 september 2022,30,Datum 13 september 2022,Datum,[8474],[89],[94],besluit datum,13 september 2022,2022-09-13
6901,c: verzoek datum,163,178,4 augustus 2022,30,U kunt uw bezwaar ook digitaal indienen op Op 4 augustus 2022 heeft u mijn ministerie verzocht om openbaarmaking van www.bezwaarschriftenocw.nl.,heeft u mijn ministerie verzocht om openbaarmaking,[8475],[179],[229],verzoek datum,4 augustus 2022,2022-08-04
6902,c: ontvangst verzoek bevestigd,268,284,18 augustus 2022,30,"Op 18 augustus 2022 hebben wij u laten weten dat het verzoek in goede orde is ontvangen, kenmerk 33795277.",hebben wij u laten weten dat het verzoek in goede orde is ontvangen,[8476],[285],[352],ontvangst verzoek bevestigd,18 augustus 2022,2022-08-18
6903,c: beslistermijn verdaagd,378,394,1 september 2022,30,"Op 1 september 2022 is aangegeven dat de beoordeling van uw verzoek meer tijd in beslag neemt en deze daarom is verdaagd, kenmerk 33914064.",is aangegeven dat de beoordeling van uw verzoek meer tijd in beslag neemt en deze daarom is verdaagd,[8477],[395],[495],beslistermijn verdaagd,1 september 2022,2022-09-01
6974,c: besluit datum,125,138,23 maart 2022,83,EH Den Haag www.rijksoverheid.nl/jenv Contactpersoon Datum 23 maart 2022,Datum,[8498],[119],[124],besluit datum,23 maart 2022,2022-03-23
6975,c: verzoek datum,165,181,14 februari 2022,83,"Bij e-mailbericht van 14 februari 2022 heeft u bij de Directie Migratiebeleid een verzoek ingediend als bedoeld in artikel 3, eerste lid, van de Wet openbaarheid van bestuur (hierna: Wob).",heeft u bij de Directie Migratiebeleid een verzoek ingediend,[8499],[182],[242],verzoek datum,14 februari 2022,2022-02-14
6976,c: ontvangst verzoek bevestigd,350,363,15 maart 2022,83,Per e-mail van 15 maart 2022 heb ik u de ontvangst van uw verzoek bevestigd en heb ik aangegeven te verwachten er in maart 2022 op te kunnen beslissen.,heb ik u de ontvangst van uw verzoek bevestigd en heb ik aangegeven te verwachten er in maart 2022 op te kunnen beslissen,[8500],[364],[485],ontvangst verzoek bevestigd,15 maart 2022,2022-03-15
8502,c: overig,493,506,8 februari jl,83,Op 8 februari jl heeft u van mij een besluit op uw Wob-verzoek van 17 augustus 2020 ontvangen.,heeft u van mij een besluit op uw Wob-verzoek van 17 augustus 2020 ontvangen,[8501],[507],[583],overig,8 februari 2022,2022-02-08
7022,c: besluit datum,252,264,26 juli 2022,33,Onze referentie Datum 26 juli 2022,Datum,[8513],[246],[251],besluit datum,26 juli 2022,2022-07-26
7023,c: verzoek ontvangen,293,306,14 april 2022,33,"Bijlagen 2 Geachte , Op 14 april 2022 ontving ik uw verzoek waarin u vraagt om openbaarmaking van informatie.",ontving ik uw verzoek waarin u vraagt om openbaarmaking van informatie,[8514],[307],[377],verzoek ontvangen,14 april 2022,2022-04-14
7024,c: beslistermijn verdaagd,447,459,15 juni 2022,33,In deze brief leest u mijn reactie op uw verzoek In de email van 15 juni 2022 bent u akkoord gegaan met de opschorting van de beslistermijn naar 7 juli 2022.,bent u akkoord gegaan met de opschorting van de beslistermijn,[8516],[460],[521],beslistermijn verdaagd,15 juni 2022,2022-06-15
7119,c: besluit datum,97,110,21 april 2022,116,Min-BuZa.2022.11716-15 Datum 21 april 2022,Datum,[8562],[91],[96],besluit datum,21 april 2022,2022-04-21
7120,c: verzoek datum,138,154,27 december 2021,116,"[…], In uw e-mail van 27 december 2021, ontvangen op 27 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie en interne correspondentie verzocht over “het wederom plannen van humanitaire vluchten vanuit Aruba en Curaçao naar Venezuela”.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie en interne correspondentie verzocht,[8564],[187],[305],verzoek datum,27 december 2021,2021-12-27
7121,c: verzoek ontvangen,169,185,27 december 2021,116,"[…], In uw e-mail van 27 december 2021, ontvangen op 27 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie en interne correspondentie verzocht over “het wederom plannen van humanitaire vluchten vanuit Aruba en Curaçao naar Venezuela”.",ontvangen,[8563],[156],[165],verzoek ontvangen,27 december 2021,2021-12-27
7122,c: ontvangst verzoek bevestigd,470,484,3 januari 2022,116,De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 3 januari 2022.,ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[8565],[404],[465],ontvangst verzoek bevestigd,3 januari 2022,2022-01-03
7123,c: beslistermijn verdaagd,506,521,19 januari 2022,116,In de e-mail van 19 januari 2022 is de beslistermijn met vier weken verdaagd.,is de beslistermijn met vier weken verdaagd,[8567],[522],[565],beslistermijn verdaagd,19 januari 2022,2022-01-19
7124,c: contact,585,601,18 februari 2022,116,Per e-mail van 18 februari 2022 werd u bericht dat u eind maart 2022 een besluit kon tegemoet zien.,werd u bericht dat u eind maart 2022 een besluit kon tegemoet zien,[8568],[602],[668],contact,18 februari 2022,2022-02-18
7126,c: contact,676,689,28 maart 2022,116,"Op 28 maart 2022 werd u per e-mail meegedeeld dat mede wegens het versturen van zienswijzeverzoeken aan derde partijen, u eind april 2022 een besluit zou kunnen tegemoetzien.","werd u per e-mail meegedeeld dat mede wegens het versturen van zienswijzeverzoeken aan derde partijen, u eind april 2022 een besluit zou kunnen tegemoetzien",[8569],[690],[846],contact,28 maart 2022,2022-03-28
7128,c: overig,854,867,28 maart 2022,116,Op 28 maart 2022 zond u per e-mail een ingebrekestelling aan het ministerie van Buitenlandse Zaken met het verzoek u binnen twee weken een besluit in primo te doen toegaan.,zond u per e-mail een ingebrekestelling aan het ministerie van Buitenlandse Zaken met het verzoek u binnen twee weken een besluit in primo te doen toegaan,[8570],[868],[1022],overig,28 maart 2022,2022-03-28
7129,c: overig,1030,1042,8 april 2022,116,Op 8 april 2022 ging u een e-mail toe dat 11 april 2022 niet haalbaar was om u een besluit te sturen maar dat het streven was u vóór 25 april 2022 een besluit te doen toekomen.,ging u een e-mail toe dat 11 april 2022 niet haalbaar was om u een besluit te sturen maar dat het streven was u vóór 25 april 2022 een besluit te doen toekomen,[8571],[1043],[1202],overig,8 april 2022,2022-04-08
7133,c: contact,1351,1364,28 maart 2022,116,Zienswijzen U bent er over geïnformeerd in de e-mail van 28 maart 2022 dat er derde belanghebbenden zijn bij de openbaarmaking van meerdere documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.,bent er over geïnformeerd in de e-mail dat er derde belanghebbenden zijn bij de openbaarmaking van meerdere documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven,"[8572, 8573]","[1308, 1365]","[1346, 1520]",contact,28 maart 2022,2022-03-28
7666,c: besluit datum,73,90,26 september 2022,64,Datum 26 september 2022,Datum,[9468],[67],[72],besluit datum,26 september 2022,2022-09-26
7667,c: verzoek datum,119,135,18 augustus 2022,64,"[...], In uw brief van 18 augustus 2022, ontvangen op diezelfde datum per e-mail, heeft u met een beroep op de Wet open overheid (hierna: Woo) verzocht om alle informatie en documenten inzake: • De overwegingen, het overleg, de communicatie en de besluitvorming van de Minister van Buitenlandse Zaken met de Minister-President n.a.v.",heeft u met een beroep op de Wet open overheid (hierna: Woo) verzocht om alle informatie en documenten,[9469],[178],[280],verzoek datum,18 augustus 2022,2022-08-18
7672,c: ontvangst verzoek bevestigd,1559,1575,19 augustus 2022,64,De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 19 augustus 2022 met als onderwerp ‘Ontvangstbevestiging van uw Woo-verzoek dialoog Nederlandse ambassadeur Moskou met adviseur van Poetin’.,ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[9470],[1493],[1554],ontvangst verzoek bevestigd,19 augustus 2022,2022-08-19
7673,c: ontvangst verzoek bevestigd,1718,1735,14 september 2022,64,"Bij e-mail van 14 september 2022 is de beslissing op uw verzoek, met toepassing van artikel 4.4., tweede lid, van de Wet open overheid (hierna: Woo), met twee weken verdaagd.",is de beslissing op uw verzoek met twee weken verdaagd,"[9471, 9472]","[1735, 1853]","[1766, 1876]",ontvangst verzoek bevestigd,14 september 2022,2022-09-14
7719,c: besluit datum,154,165,5 juli 2022,51,Datum: per email verzonden op 5 juli 2022,Datum: per email verzonden op,[9479],[124],[153],besluit datum,5 juli 2022,2022-07-05
7721,c: verzoek datum,238,255,10 september 2021,51,"In uw e-mail van 10 september 2021, ontvangen op 10 september 2021, heeft u de Nederlandse Voedsel- en Warenautoriteit (hierna: NVWA) verzocht om alle rapporten van bevindingen die betrekking hebben op toezicht in de pluimveeslachterijen over de periode 1 januari 2016 tot en met 31 december 2020 op het gebied van 1) vangletsel, 2) voetzoollaesie, 3) vierkante meter bezetting en 4) beladingsgraad van transportcontainers.",heeft u de Nederlandse Voedsel- en Warenautoriteit (hierna: NVWA) verzocht,[9481],[289],[363],verzoek datum,10 september 2021,2021-09-10
7722,c: verzoek ontvangen,270,287,10 september 2021,51,"In uw e-mail van 10 september 2021, ontvangen op 10 september 2021, heeft u de Nederlandse Voedsel- en Warenautoriteit (hierna: NVWA) verzocht om alle rapporten van bevindingen die betrekking hebben op toezicht in de pluimveeslachterijen over de periode 1 januari 2016 tot en met 31 december 2020 op het gebied van 1) vangletsel, 2) voetzoollaesie, 3) vierkante meter bezetting en 4) beladingsgraad van transportcontainers.",ontvangen,[9480],[257],[266],verzoek ontvangen,10 september 2021,2021-09-10
7725,c: ontvangst verzoek bevestigd,716,733,13 september 2021,51,De ontvangst van uw verzoek is schriftelijk bevestigd bij email van 13 september 2021.,ontvangst van uw verzoek is schriftelijk bevestigd bij email,[9482],[651],[711],ontvangst verzoek bevestigd,13 september 2021,2021-09-13
7726,c: beslistermijn verdaagd,754,768,4 oktober 2021,51,In de brief van 4 oktober 2021 is de beslistermijn verdaagd met 4 weken.,is de beslistermijn verdaagd met 4 weken,[9483],[769],[809],beslistermijn verdaagd,4 oktober 2021,2021-10-04
7727,c: contact,842,857,4 november 2021,51,Over dit verzoek heeft u op 4 november 2021 telefonisch contact gehad met een medewerker van de NVWA van het team Openbaarmaking en Privacy.,Over dit verzoek heeft u telefonisch contact gehad met een medewerker van de NVWA van het team Openbaarmaking en Privacy,"[9485, 10744]","[814, 858]","[838, 953]",contact,4 november 2021,2021-11-04
7728,c: overig,974,990,16 november 2021,51,Bij besluit van 16 november 2021 met kenmerk TRCNVWA/2021/21-0715 is het eerste deelbesluit genomen.,is het eerste deelbesluit genomen,[9486],[1024],[1057],overig,16 november 2021,2021-11-16
7729,c: contact,1065,1081,16 november 2021,51,Op 16 november 2021 heeft u tijdens een telefoongesprek medegedeeld dat u de onderliggende rapporten van bevindingen van een aantal rechterlijke uitspraken wenst te ontvangen.,heeft u tijdens een telefoongesprek medegedeeld dat u de onderliggende rapporten van bevindingen van een aantal rechterlijke uitspraken wenst te ontvangen,[9487],[1082],[1236],contact,16 november 2021,2021-11-16
7730,c: inwerking treden van Woo,1244,1254,1 mei 2022,51,Op 1 mei 2022 is de Wet open overheid (hierna: Woo) inwerking getreden en is de Wob ingetrokken (artikel 10.1.,is de Wet open overheid (hierna: Woo) inwerking getreden en is de Wob ingetrokken,[9488],[1255],[1336],inwerking treden van Woo,1 mei 2022,2022-05-01
7742,c: besluit datum,75,90,21 januari 2022,98,Datum 21 januari 2022,Datum,[9492],[69],[74],besluit datum,21 januari 2022,2022-01-21
7744,c: verzoek datum,179,194,2 augustus 2021,98,", In uw e-mail van 2 augustus 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: de Wob) verzocht om informatie over de Gegevensbeschermingseffectbeoordeling (GEB/PIA) Rijksdienst FSV (Fraude Signalering Voorziening).",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: de Wob) verzocht om informatie,[9493],[195],[292],verzoek datum,2 augustus 2021,2021-08-02
7745,c: contact,405,421,12 augustus 2021,98,Op 12 augustus 2021 heeft een medewerker van mijn Ministerie contact met u opgenomen over uw verzoek.,heeft een medewerker van mijn Ministerie contact met u opgenomen over uw verzoek,[9494],[422],[502],contact,12 augustus 2021,2021-08-12
7746,c: ontvangst verzoek bevestigd,581,597,13 augustus 2021,98,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 13 augustus 2021, met het kenmerk 2021-0000166588.",ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief,[9495],[510],[576],ontvangst verzoek bevestigd,13 augustus 2021,2021-08-13
9052,c: besluit datum,174,190,18 augustus 2022,75,> Retouradres 2500 EX Bestuurskern DG luchtvaart en maritieme zaken Contactpersoon woo-verzoeken- artikel4.1@minienw.nl Datum 18 augustus 2022,Datum,[9316],[168],[173],besluit datum,18 augustus 2022,2022-08-18
9055,c: verzoek datum,311,326,2 november 2021,75,"Betreft Besluit op uw Wob-verzoek d.d. 2 november 2021 (2021-66) Geachte, Bij e-mail van 2 november 2021 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 3, eerste lid, van de Wet openbaarheid van bestuur (hierna: Wob).",heeft u bij mijn ministerie een verzoek ingediend,[9317],[327],[376],verzoek datum,2 november 2021,2021-11-02
9056,c: ontvangst verzoek bevestigd,540,556,11 november 2021,75,Verloop van de procedure De ontvangst van uw verzoek is per e-mail van 11 november 2021 bevestigd.,ontvangst van uw verzoek is per e-mail,[9318],[497],[535],ontvangst verzoek bevestigd,11 november 2021,2021-11-11
9057,c: inwerking treden van Woo,591,601,1 mei 2022,75,Wettelijk kader Per 1 mei 2022 is Wet Open Overheid (verder: Woo) in werking getreden en de Wob ingetrokken.,is Wet Open Overheid (verder: Woo) in werking getreden en de Wob ingetrokken,[9319],[602],[678],inwerking treden van Woo,1 mei 2022,2022-05-01
9058,c: besluit datum,92,104,15 juli 2022,1,IENW/BSK-2022/150092 Datum 15 juli 2022,Datum,[9322],[86],[91],besluit datum,15 juli 2022,2022-07-15
